posting_date,work_year,job_title,ai_role_category,experience_level,employment_type,salary_usd,salary_band,company_location,region,employee_residence,remote_type,company_size,industry,ai_tools_required,yoy_demand_change,high_demand,ai_disruption_risk,data_note
2025-04-24,2025,AI Data Curator,Data Engineering,Senior,Full-Time,162506.0,$120K-$180K,United States,North America,United States,Remote,Medium (50-250),Technology,"Gemini API, dbt, Fivetran, Databricks",0.16,True,High,extrapolated
2025-07-03,2025,AI Engineer,AI Research,Senior,Full-Time,224027.0,$180K-$250K,United States,North America,United States,On-site,Medium (50-250),Technology,"Python, PyTorch, Weights & Biases, Hydra",0.28,True,Low,extrapolated
2025-11-28,2025,AI Infrastructure Engineer,MLOps / AI Infra,Senior,Full-Time,218109.0,$180K-$250K,United States,North America,United States,Remote,Large (250+),Technology,"Python, Seldon, Kubernetes, Istio",0.33,True,Low,extrapolated
2025-07-19,2025,AI Product Manager,Leadership,Senior,Full-Time,206184.0,$180K-$250K,India,Asia Pacific,India,On-site,Medium (50-250),Finance,"Python, SQL, Databricks, Jira",0.08,False,Medium,extrapolated
2025-04-30,2025,LLMOps Engineer,MLOps / AI Infra,Senior,Full-Time,208777.0,$180K-$250K,United States,North America,United States,On-site,Medium (50-250),Technology,"Python, Grafana, Prometheus, FastAPI",0.33,True,Low,extrapolated
2025-12-29,2025,AI Infrastructure Engineer,MLOps / AI Infra,Mid Level,Full-Time,166120.0,$120K-$180K,Australia,Asia Pacific,Australia,On-site,Medium (50-250),Technology,"Python, Azure ML, MLflow, AKS",0.33,True,Low,extrapolated
2025-01-03,2025,Generative AI Engineer,NLP / LLM,Mid Level,Full-Time,170493.0,$120K-$180K,Spain,Europe,Spain,Hybrid,Large (250+),Healthcare,"Python, LangFuse, RoBERTa, Sentence Transformers",0.43,True,Low,extrapolated
2025-04-28,2025,Generative AI Engineer,NLP / LLM,Senior,Full-Time,243354.0,$180K-$250K,India,Asia Pacific,India,Remote,Medium (50-250),Technology,"Python, Cohere API, LangChain, Qdrant",0.43,True,Low,extrapolated
2025-11-26,2025,AI Engineer,AI Research,Mid Level,Full-Time,192252.0,$180K-$250K,United States,North America,United States,On-site,Medium (50-250),Technology,"Python, RAG, Flax, Optax",0.28,True,Low,extrapolated
2025-09-18,2025,MLOps Engineer,MLOps / AI Infra,Senior,Full-Time,238147.0,$180K-$250K,United States,North America,United States,Remote,Large (250+),Technology,"Python, Weights & Biases, DVC, Git",0.33,True,Low,extrapolated
2025-08-31,2025,Generative AI Engineer,NLP / LLM,Senior,Contract,221515.0,$180K-$250K,Sweden,Europe,Sweden,Remote,Medium (50-250),Technology,"Python, BERT, RoBERTa, Sentence Transformers",0.43,True,Low,extrapolated
2025-05-23,2025,LLMOps Engineer,MLOps / AI Infra,Senior,Full-Time,216033.0,$180K-$250K,United States,North America,United States,On-site,Medium (50-250),Manufacturing,"Python, RAG, DVC, Git",0.33,True,Low,extrapolated
2025-11-21,2025,AI Infrastructure Engineer,MLOps / AI Infra,Senior,Full-Time,210732.0,$180K-$250K,United States,North America,United States,Remote,Medium (50-250),Technology,"Python, MLflow, Kubernetes, Docker",0.33,True,Low,extrapolated
2025-02-10,2025,Prompt Engineer,NLP / LLM,Senior,Full-Time,186356.0,$180K-$250K,UAE,Middle East,UAE,Hybrid,Medium (50-250),Healthcare,"Python, BERT, RoBERTa, Sentence Transformers",0.43,True,Medium,extrapolated
2025-10-02,2025,Prompt Engineer,NLP / LLM,Senior,Full-Time,177115.0,$120K-$180K,United Kingdom,Europe,United Kingdom,On-site,Medium (50-250),Technology,"Python, Mistral, Ollama, RAG",0.43,True,Medium,extrapolated
2025-03-03,2025,LLMOps Engineer,MLOps / AI Infra,Senior,Full-Time,234435.0,$180K-$250K,France,Europe,France,On-site,Large (250+),Healthcare,"Python, LangSmith, LangFuse, Prometheus",0.33,True,Low,extrapolated
2025-07-06,2025,LLM Engineer,NLP / LLM,Mid Level,Full-Time,192461.0,$180K-$250K,United States,North America,United States,Remote,Medium (50-250),Finance,"Python, GPT-4V, LangChain, Chroma",0.43,True,Low,extrapolated
2025-08-25,2025,Generative AI Engineer,NLP / LLM,Senior,Full-Time,252659.0,$250K+,United States,North America,United States,On-site,Medium (50-250),Government,"Python, Mistral, Ollama, RAG",0.43,True,Low,extrapolated
2025-09-06,2025,LLM Engineer,NLP / LLM,Senior,Full-Time,240214.0,$180K-$250K,United States,North America,United States,Hybrid,Medium (50-250),Technology,"Python, spaCy, Gensim, FastAPI",0.43,True,Low,extrapolated
2025-06-13,2025,MLOps Engineer,MLOps / AI Infra,Senior,Full-Time,216670.0,$180K-$250K,United States,North America,United States,Hybrid,Medium (50-250),Technology,"Python, Triton, LangFuse, CUDA",0.33,True,Low,extrapolated
2025-10-10,2025,AI Engineer,AI Research,Senior,Full-Time,224738.0,$180K-$250K,United States,North America,United States,Remote,Large (250+),Technology,"Python, TensorFlow, TPU, NumPy",0.28,True,Low,extrapolated
2025-05-12,2025,LLM Engineer,NLP / LLM,Entry Level,Full-Time,134718.0,$120K-$180K,Brazil,Latin America,Brazil,On-site,Medium (50-250),Education,"Python, spaCy, Gensim, FastAPI",0.43,True,Low,extrapolated
2025-06-21,2025,LLM Engineer,NLP / LLM,Mid Level,Full-Time,178758.0,$120K-$180K,Ireland,Europe,Ireland,Hybrid,Medium (50-250),Technology,"Python, Anthropic API, LlamaIndex, Weaviate",0.43,True,Low,extrapolated
2025-10-10,2025,LLM Engineer,NLP / LLM,Senior,Full-Time,261291.0,$250K+,United States,North America,United States,Remote,Large (250+),Technology,"Pinecone, vLLM, LlamaIndex, LangSmith",0.43,True,Low,extrapolated
2025-03-02,2025,Generative AI Engineer,NLP / LLM,Senior,Freelance,234861.0,$180K-$250K,United States,North America,United States,On-site,Small (<50),Technology,"Python, OpenAI API, LangChain, Pinecone",0.43,True,Low,extrapolated
2025-08-18,2025,Retrieval Engineer,NLP / LLM,Mid Level,Full-Time,164559.0,$120K-$180K,Germany,Europe,Germany,On-site,Medium (50-250),Technology,"Python, OpenAI API, LangChain, Pinecone",0.43,True,Low,extrapolated
2025-08-19,2025,AI Data Curator,Data Engineering,Senior,Full-Time,141755.0,$120K-$180K,France,Europe,France,Hybrid,Medium (50-250),Automotive,"Python, Spark, Delta Lake, MLflow",0.16,True,High,extrapolated
2025-06-06,2025,AI Infrastructure Engineer,MLOps / AI Infra,Senior,Full-Time,232169.0,$180K-$250K,United States,North America,United States,Remote,Small (<50),Technology,"Python, SageMaker, MLflow, Lambda",0.33,True,Low,extrapolated
2025-04-19,2025,LLM Engineer,NLP / LLM,Senior,Contract,255246.0,$250K+,United States,North America,United States,On-site,Medium (50-250),Finance,"Python, OpenAI API, LangChain, Pinecone",0.43,True,Low,extrapolated
2025-11-05,2025,Retrieval Engineer,NLP / LLM,Senior,Full-Time,198152.0,$180K-$250K,Canada,North America,Canada,Hybrid,Medium (50-250),Finance,"Python, Anthropic API, LlamaIndex, Weaviate",0.43,True,Low,extrapolated
2025-03-07,2025,LLMOps Engineer,MLOps / AI Infra,Senior,Full-Time,195877.0,$180K-$250K,United States,North America,United States,On-site,Small (<50),E-Commerce,"Python, BentoML, Docker, Prometheus",0.33,True,Low,extrapolated
2025-04-21,2025,Prompt Engineer,NLP / LLM,Senior,Full-Time,173169.0,$120K-$180K,United States,North America,United States,On-site,Medium (50-250),Finance,"Python, PyTorch, Hugging Face, LangChain",0.43,True,Medium,extrapolated
2025-02-05,2025,LLM Engineer,NLP / LLM,Senior,Full-Time,206568.0,$180K-$250K,United Kingdom,Europe,United Kingdom,Remote,Medium (50-250),Technology,"Python, LangSmith, Gensim, FastAPI",0.43,True,Low,extrapolated
2025-01-08,2025,Generative AI Engineer,NLP / LLM,Mid Level,Full-Time,205380.0,$180K-$250K,United States,North America,United States,Remote,Large (250+),Technology,"Python, Prompt Engineering, GPT-4, Claude API",0.43,True,Low,extrapolated
2025-10-26,2025,MLOps Engineer,MLOps / AI Infra,Executive,Freelance,307597.0,$250K+,United States,North America,United States,On-site,Large (250+),Technology,"Python, LangFuse, MLflow, Lambda",0.33,True,Low,extrapolated
2025-11-04,2025,MLOps Engineer,MLOps / AI Infra,Mid Level,Full-Time,175121.0,$120K-$180K,United States,North America,United States,On-site,Large (250+),Finance,"Python, LangSmith, LangFuse, Prometheus",0.33,True,Low,extrapolated
2025-01-07,2025,LLM Engineer,NLP / LLM,Senior,Full-Time,236598.0,$180K-$250K,United States,North America,United States,On-site,Large (250+),Finance,"Python, Transformers, BERT, NLTK",0.43,True,Low,extrapolated
2025-08-22,2025,Generative AI Engineer,NLP / LLM,Senior,Full-Time,249038.0,$180K-$250K,United States,North America,United States,Hybrid,Medium (50-250),Media & Entertainment,"Python, vLLM, LlamaIndex, LangSmith",0.43,True,Low,extrapolated
2025-05-19,2025,AI Infrastructure Engineer,MLOps / AI Infra,Senior,Contract,212074.0,$180K-$250K,United States,North America,United States,Hybrid,Medium (50-250),Technology,"Python, ZenML, MLflow, GKE",0.33,True,Low,extrapolated
2025-03-20,2025,Multimodal AI Engineer,Computer Vision,Mid Level,Full-Time,174594.0,$120K-$180K,United Kingdom,Europe,United Kingdom,Remote,Large (250+),Consulting,"Python, Stable Diffusion, Diffusers, ControlNet",0.23,True,Low,extrapolated
2025-09-22,2025,AI Product Manager,Leadership,Senior,Full-Time,197489.0,$180K-$250K,United States,North America,United States,Hybrid,Medium (50-250),E-Commerce,"LangFuse, SQL, Snowflake, dbt",0.08,False,Medium,extrapolated
2025-01-30,2025,AI Infrastructure Engineer,MLOps / AI Infra,Mid Level,Freelance,177284.0,$120K-$180K,Ireland,Europe,Ireland,On-site,Medium (50-250),Technology,"Python, Ray, MLflow, FastAPI",0.33,True,Low,extrapolated
2025-11-05,2025,Prompt Engineer,NLP / LLM,Senior,Full-Time,152503.0,$120K-$180K,United States,North America,United States,Hybrid,Medium (50-250),Finance,"Python, spaCy, Gensim, FastAPI",0.43,True,Medium,extrapolated
2025-02-17,2025,AI Data Curator,Data Engineering,Senior,Full-Time,131541.0,$120K-$180K,United Kingdom,Europe,United Kingdom,Hybrid,Large (250+),E-Commerce,"Python, Claude API, Delta Lake, MLflow",0.16,True,High,extrapolated
2025-01-02,2025,MLOps Engineer,MLOps / AI Infra,Senior,Full-Time,217385.0,$180K-$250K,United States,North America,United States,Remote,Medium (50-250),Technology,"Python, Azure ML, Claude API, AKS",0.33,True,Low,extrapolated
2025-04-25,2025,AI Product Manager,Leadership,Senior,Full-Time,202571.0,$180K-$250K,United States,North America,United States,Hybrid,Medium (50-250),Technology,"Python, Spark, Databricks, Confluence",0.08,False,Medium,extrapolated
2025-04-19,2025,AI Product Manager,Leadership,Mid Level,Full-Time,156742.0,$120K-$180K,India,Asia Pacific,India,Remote,Medium (50-250),Healthcare,"Python, Spark, Databricks, Confluence",0.08,False,Medium,extrapolated
2025-06-25,2025,Generative AI Engineer,NLP / LLM,Senior,Full-Time,263751.0,$250K+,United States,North America,United States,On-site,Medium (50-250),Technology,"Python, PyTorch, LlamaIndex, LangChain",0.43,True,Low,extrapolated
2025-03-21,2025,Generative AI Engineer,NLP / LLM,Mid Level,Full-Time,179448.0,$120K-$180K,India,Asia Pacific,India,On-site,Medium (50-250),Technology,"Python, BERT, RoBERTa, Sentence Transformers",0.43,True,Low,extrapolated
2025-02-24,2025,LLM Engineer,NLP / LLM,Mid Level,Full-Time,162269.0,$120K-$180K,United States,North America,United States,Remote,Medium (50-250),Technology,"Python, vLLM, LlamaIndex, LangSmith",0.43,True,Low,extrapolated
2025-11-19,2025,Multimodal AI Engineer,Computer Vision,Mid Level,Full-Time,180927.0,$180K-$250K,United Kingdom,Europe,United Kingdom,Remote,Medium (50-250),Finance,"Python, CLIP, DALL-E API, GPT-4V",0.23,True,Low,extrapolated
2025-11-19,2025,AI Infrastructure Engineer,MLOps / AI Infra,Senior,Full-Time,267814.0,$250K+,United States,North America,United States,On-site,Medium (50-250),Technology,"Python, Metaflow, AWS Batch, S3",0.33,True,Low,extrapolated
2025-07-02,2025,Generative AI Engineer,NLP / LLM,Senior,Full-Time,223728.0,$180K-$250K,Germany,Europe,Germany,Hybrid,Medium (50-250),Technology,"Python, T5, BART, GPT-4",0.43,True,Low,extrapolated
2025-12-07,2025,Prompt Engineer,NLP / LLM,Senior,Full-Time,148862.0,$120K-$180K,Canada,North America,Canada,Hybrid,Medium (50-250),Manufacturing,"LangFuse, vLLM, LlamaIndex, LangSmith",0.43,True,Medium,extrapolated
2025-11-01,2025,LLMOps Engineer,MLOps / AI Infra,Senior,Full-Time,225034.0,$180K-$250K,United States,North America,United States,On-site,Medium (50-250),Technology,"Python, Ray, MLflow, FastAPI",0.33,True,Low,extrapolated
2025-10-13,2025,LLM Engineer,NLP / LLM,Senior,Full-Time,214982.0,$180K-$250K,United States,North America,United States,On-site,Large (250+),Technology,"Python, Transformers, Weaviate, NLTK",0.43,True,Low,extrapolated
2025-07-08,2025,Retrieval Engineer,NLP / LLM,Mid Level,Full-Time,167417.0,$120K-$180K,Canada,North America,Canada,On-site,Medium (50-250),Technology,"Python, spaCy, Gensim, Weaviate",0.43,True,Low,extrapolated
2025-10-03,2025,Retrieval Engineer,NLP / LLM,Senior,Full-Time,219552.0,$180K-$250K,Israel,Middle East,Israel,On-site,Medium (50-250),Finance,"Python, vLLM, LlamaIndex, LangSmith",0.43,True,Low,extrapolated
2025-08-04,2025,Generative AI Engineer,NLP / LLM,Senior,Full-Time,219017.0,$180K-$250K,France,Europe,France,Remote,Medium (50-250),Finance,"Python, RAG, RoBERTa, Sentence Transformers",0.43,True,Low,extrapolated
2025-06-04,2025,AI Engineer,AI Research,Mid Level,Full-Time,168913.0,$120K-$180K,Singapore,Asia Pacific,Singapore,On-site,Medium (50-250),Technology,"Python, JAX, Flax, Optax",0.28,True,Low,extrapolated
2025-10-29,2025,MLOps Engineer,MLOps / AI Infra,Senior,Full-Time,240457.0,$180K-$250K,Mexico,Latin America,Mexico,On-site,Medium (50-250),Finance,"GPT-4, SageMaker, MLflow, Lambda",0.33,True,Low,extrapolated
2025-05-18,2025,MLOps Engineer,MLOps / AI Infra,Senior,Full-Time,195330.0,$180K-$250K,United States,North America,United States,Hybrid,Medium (50-250),Consulting,"Python, Triton, TensorRT, CUDA",0.33,True,Low,extrapolated
2025-05-18,2025,AI Data Curator,Data Engineering,Executive,Full-Time,171422.0,$120K-$180K,United States,North America,United States,Remote,Medium (50-250),Media & Entertainment,"Python, Prefect, dbt, BigQuery",0.16,True,High,extrapolated
2025-06-17,2025,Prompt Engineer,NLP / LLM,Mid Level,Full-Time,123125.0,$120K-$180K,United States,North America,United States,Hybrid,Medium (50-250),Media & Entertainment,"Python, BERT, RoBERTa, Sentence Transformers",0.43,True,Medium,extrapolated
2025-05-20,2025,AI Product Manager,Leadership,Entry Level,Full-Time,121775.0,$120K-$180K,United States,North America,United States,Remote,Medium (50-250),Media & Entertainment,"Python, SQL, Tableau, LangChain",0.08,False,Medium,extrapolated
2025-05-24,2025,AI Product Manager,Leadership,Mid Level,Full-Time,156087.0,$120K-$180K,United States,North America,United States,Remote,Small (<50),Technology,"SQL, Pinecone, Jira, Notion",0.08,False,Medium,extrapolated
2025-12-23,2025,LLM Engineer,NLP / LLM,Senior,Full-Time,258571.0,$250K+,United States,North America,United States,Remote,Medium (50-250),Technology,"Pinecone, vLLM, LlamaIndex, LangSmith",0.43,True,Low,extrapolated
2025-09-01,2025,MLOps Engineer,MLOps / AI Infra,Mid Level,Full-Time,149524.0,$120K-$180K,Brazil,Latin America,Brazil,Hybrid,Large (250+),Media & Entertainment,"Python, ZenML, MLflow, GKE",0.33,True,Low,extrapolated
2025-03-18,2025,AI Engineer,AI Research,Senior,Full-Time,222685.0,$180K-$250K,United States,North America,United States,Remote,Medium (50-250),Automotive,"Python, JAX, Flax, Optax",0.28,True,Low,extrapolated
2025-11-13,2025,AI Product Manager,Leadership,Senior,Full-Time,204758.0,$180K-$250K,United States,North America,United States,On-site,Large (250+),Media & Entertainment,"Python, Spark, Databricks, Pinecone",0.08,False,Medium,extrapolated
2025-06-14,2025,Retrieval Engineer,NLP / LLM,Entry Level,Full-Time,133572.0,$120K-$180K,India,Asia Pacific,India,On-site,Small (<50),Technology,"Python, spaCy, Gensim, FastAPI",0.43,True,Low,extrapolated
2025-02-26,2025,AI Engineer,AI Research,Senior,Full-Time,256545.0,$250K+,United States,North America,United States,Remote,Medium (50-250),Technology,"Python, JAX, PyTorch, Mechanistic Interpretability",0.28,True,Low,extrapolated
2025-01-20,2025,MLOps Engineer,MLOps / AI Infra,Senior,Full-Time,192012.0,$180K-$250K,South Korea,Asia Pacific,South Korea,On-site,Medium (50-250),Healthcare,"LangFuse, ZenML, MLflow, GKE",0.33,True,Low,extrapolated
2025-09-07,2025,AI Product Manager,Leadership,Senior,Full-Time,208794.0,$180K-$250K,United Kingdom,Europe,United Kingdom,Remote,Medium (50-250),Technology,"Python, SQL, Snowflake, dbt",0.08,False,Medium,extrapolated
2025-01-31,2025,AI Engineer,AI Research,Senior,Full-Time,254631.0,$250K+,United Kingdom,Europe,United Kingdom,Remote,Medium (50-250),Technology,"LangSmith, JAX, Flax, Optax",0.28,True,Low,extrapolated
2025-05-02,2025,AI Safety Researcher,AI Research,Senior,Full-Time,231234.0,$180K-$250K,United States,North America,United States,On-site,Large (250+),Technology,"Python, TensorFlow, TPU, NumPy",0.28,True,Low,extrapolated
2025-11-08,2025,LLMOps Engineer,MLOps / AI Infra,Senior,Full-Time,221645.0,$180K-$250K,UAE,Middle East,UAE,On-site,Large (250+),Technology,"Python, Weaviate, Argo CD, Kubernetes",0.33,True,Low,extrapolated
2025-11-11,2025,LLM Engineer,NLP / LLM,Senior,Full-Time,257760.0,$250K+,United States,North America,United States,Remote,Medium (50-250),Healthcare,"Python, GPT-4 API, LangChain, FAISS",0.43,True,Low,extrapolated
2025-07-21,2025,LLMOps Engineer,MLOps / AI Infra,Senior,Full-Time,239585.0,$180K-$250K,United States,North America,United States,Remote,Medium (50-250),Technology,"Python, MLflow, Kubernetes, Docker",0.33,True,Low,extrapolated
2025-12-06,2025,MLOps Engineer,MLOps / AI Infra,Senior,Full-Time,200158.0,$180K-$250K,United States,North America,United States,Remote,Medium (50-250),Consulting,"Python, ZenML, MLflow, GKE",0.33,True,Low,extrapolated
2025-04-18,2025,LLM Engineer,NLP / LLM,Senior,Full-Time,257516.0,$250K+,United States,North America,United States,Hybrid,Medium (50-250),Technology,"Python, Transformers, BERT, NLTK",0.43,True,Low,extrapolated
2025-10-25,2025,AI Infrastructure Engineer,MLOps / AI Infra,Senior,Full-Time,233569.0,$180K-$250K,United States,North America,United States,Hybrid,Medium (50-250),Healthcare,"LangFuse, Triton, TensorRT, CUDA",0.33,True,Low,extrapolated
2025-01-11,2025,AI Product Manager,Leadership,Senior,Full-Time,209288.0,$180K-$250K,South Korea,Asia Pacific,South Korea,On-site,Medium (50-250),Technology,"Python, SQL, Power BI, Confluence",0.08,False,Medium,extrapolated
2025-09-10,2025,MLOps Engineer,MLOps / AI Infra,Senior,Full-Time,218604.0,$180K-$250K,United States,North America,United States,Hybrid,Medium (50-250),Education,"Python, BentoML, Docker, Prometheus",0.33,True,Low,extrapolated
